app_id,bad,m_inq_date_of_last_activity,m_CCRS_ALL_dd_7_years_ago,m_ccr_days_since_last_ontime_pmt,m_ccr_days_since_last_loan_pmt,m_inq_net_monthly_income,m_bba_p_d_since_validated_trade,m_bba_p_default_history,m_bba_p_A05,m_bba_p_A06,m_bba_p_B38,m_cbb_A05,m_cbb_A06,m_cbb_B04,m_cbb_B38,m_ccr_cd_10,m_ccr_cd_29,m_ccr_cd_32,m_ccr_cd_33,m_ccr_cd_37,m_ccr_cd_cnt,m_bba_p_d_since_first_seen_by_c,m_bba_p_d_since_last_seen_by_cl,m_bba_p_default_rate_60_days_ago,m_bba_p_default_rate_61_365_d_a,m_bba_p_high_risk_factors,m_caaea_col2758,m_caaea_col5060,m_caaea_iqt9410,m_caaea_iqt9415,m_caaea_iqt9425,m_caaea_iqt9426,m_CAAS_ALL_ato_24_hours_ago,m_CAAS_ALL_ato_7_days_ago,m_CAAS_ALL_dd_24_hours_ago,m_CAAS_ALL_dd_7_days_ago,m_CAAS_ALL_nto_24_hours_ago,m_CAAS_C1_inq_3_years_ago,m_CAAS_C3_ato_24_hours_ago,m_CAAS_C3_ato_7_days_ago,m_CAAS_C3_dd_24_hours_ago,m_CAAS_C3_inq_2_years_ago,m_CAAS_C3_inq_3_years_ago,m_CAAS_C3_nto_24_hours_ago,m_CAAS_C3_nto_7_days_ago,m_CAAS_C5_inq_1_year_ago,m_CAAS_C5_inq_180_days_ago,m_CAAS_C5_inq_2_years_ago,m_CAAS_CA_clu_15_days_ago,m_CAAS_CA_clu_180_days_ago,m_CAAS_CA_clu_30_days_ago,m_CAAS_CA_clu_60_days_ago,m_CAAS_CA_clu_90_days_ago,m_CAAS_CA_inq_2_years_ago,m_CAAS_CA_inq_3_years_ago,m_cbb_number_of_accounts_all,m_cbb_num_of_accounts_with_defa,m_cbb_num_of_high_risk_accounts,m_cbb_num_of_low_risk_accounts,m_cbb_num_of_unknown_risk_accou,m_ccr_amount_of_loans,m_ccr_amt_of_loans_paid_off,m_ccr_amt_of_loans_past_due,m_ccr_amtofloans_cur_and_open,m_ccr_d_since_1st_bank_acct_pre,m_ccr_days_since_1st_loan_opened,m_ccr_d_since_1st_loan_paidoff,m_ccr_days_since_1st_ontime_pmt,m_ccr_d_since_last_loan_paidoff,m_ccr_d_since_previous_ban_0001,m_ccr_d_since_previous_bankacct,m_ccr_d_since_reported_income_p,m_ccr_highest_num_of_d_past_due,m_ccr_num_of_bank_accounts,m_ccr_num_of_employ_last_6_mon,m_ccr_num_of_loans,m_ccr_num_of_loans_cur_and_ope,m_ccr_num_of_loans_paid_off,m_ccr_num_of_loans_past_due,m_ccrea_col3210,m_CCRS_ALL_acl_3_years_ago,m_CCRS_ALL_alp_1_year_ago,m_CCRS_ALL_alp_2_years_ago,m_CCRS_ALL_alp_3_years_ago,m_CCRS_ALL_alp_30_days_ago,m_CCRS_ALL_alp_60_days_ago,m_CCRS_ALL_alp_7_years_ago,m_CCRS_ALL_alp_90_days_ago,m_CCRS_ALL_ato_1_year_ago,m_CCRS_ALL_ato_15_days_ago,m_CCRS_ALL_ato_180_days_ago,m_CCRS_ALL_ato_2_years_ago,m_CCRS_ALL_ato_3_years_ago,m_CCRS_ALL_ato_30_days_ago,m_CCRS_ALL_ato_60_days_ago,m_CCRS_ALL_ato_7_years_ago,m_CCRS_ALL_ato_90_days_ago,m_CCRS_ALL_dd_1_year_ago,m_CCRS_ALL_dd_15_days_ago,m_CCRS_ALL_dd_180_days_ago,m_CCRS_ALL_dd_2_years_ago,m_CCRS_ALL_dd_3_years_ago,m_CCRS_ALL_dd_30_days_ago,m_CCRS_ALL_dd_60_days_ago,m_CCRS_ALL_dd_90_days_ago,m_CCRS_ALL_dlp_180_days_ago,m_CCRS_ALL_dlp_2_years_ago,m_CCRS_ALL_dlp_3_years_ago,m_CCRS_ALL_dlp_7_years_ago,m_CCRS_ALL_ncl_3_years_ago,m_CCRS_ALL_nlp_2_years_ago,m_CCRS_ALL_nlp_30_days_ago,m_CCRS_ALL_nlp_60_days_ago,m_CCRS_ALL_nlp_90_days_ago,m_CCRS_ALL_nto_1_year_ago,m_CCRS_ALL_nto_15_days_ago,m_CCRS_ALL_nto_180_days_ago,m_CCRS_ALL_nto_2_years_ago,m_CCRS_ALL_nto_3_years_ago,m_CCRS_ALL_nto_30_days_ago,m_CCRS_ALL_nto_60_days_ago,m_CCRS_ALL_nto_7_years_ago,m_CCRS_ALL_nto_90_days_ago,m_CCRS_C1_ato_7_years_ago,m_CCRS_C1_inq_1_year_ago,m_CCRS_C1_inq_15_days_ago,m_CCRS_C1_inq_180_days_ago,m_CCRS_C1_inq_60_days_ago,m_CCRS_C1_inq_90_days_ago,m_CCRS_C1_nto_7_years_ago,m_CCRS_C3_alp_1_year_ago,m_CCRS_C3_alp_2_years_ago,m_CCRS_C3_alp_3_years_ago,m_CCRS_C3_alp_7_years_ago,m_CCRS_C3_ato_1_year_ago,m_CCRS_C3_ato_15_days_ago,m_CCRS_C3_ato_180_days_ago,m_CCRS_C3_ato_2_years_ago,m_CCRS_C3_ato_3_years_ago,m_CCRS_C3_ato_30_days_ago,m_CCRS_C3_ato_60_days_ago,m_CCRS_C3_ato_7_years_ago,m_CCRS_C3_ato_90_days_ago,m_CCRS_C3_dd_1_year_ago,m_CCRS_C3_dd_15_days_ago,m_CCRS_C3_dd_180_days_ago,m_CCRS_C3_dd_2_years_ago,m_CCRS_C3_dd_3_years_ago,m_CCRS_C3_dd_30_days_ago,m_CCRS_C3_dd_60_days_ago,m_CCRS_C3_dd_7_years_ago,m_CCRS_C3_dd_90_days_ago,m_CCRS_C3_dlp_2_years_ago,m_CCRS_C3_dlp_3_years_ago,m_CCRS_C3_dlp_7_years_ago,m_CCRS_C3_inq_1_year_ago,m_CCRS_C3_inq_15_days_ago,m_CCRS_C3_inq_180_days_ago,m_CCRS_C3_inq_30_days_ago,m_CCRS_C3_inq_60_days_ago,m_CCRS_C3_inq_90_days_ago,m_CCRS_C3_nlp_1_year_ago,m_CCRS_C3_nlp_2_years_ago,m_CCRS_C3_nlp_3_years_ago,m_CCRS_C3_nlp_7_years_ago,m_CCRS_C3_nto_1_year_ago,m_CCRS_C3_nto_15_days_ago,m_CCRS_C3_nto_180_days_ago,m_CCRS_C3_nto_2_years_ago,m_CCRS_C3_nto_3_years_ago,m_CCRS_C3_nto_30_days_ago,m_CCRS_C3_nto_60_days_ago,m_CCRS_C3_nto_7_years_ago,m_CCRS_C3_nto_90_days_ago,m_CCRS_CA_inq_1_year_ago,m_CCRS_CA_inq_15_days_ago,m_CCRS_CA_inq_180_days_ago,m_CCRS_CA_inq_30_days_ago,m_CCRS_CA_inq_60_days_ago,m_CCRS_CA_inq_90_days_ago,m_inq_total_historical_inquiries,m_caaea_all0317,m_caaea_all0400,m_caaea_all0446,m_caaea_all2427,m_caaea_all2428,m_caaea_all5360,m_caaea_all7340,m_caaea_iqt9420,m_ccrea_all7360,m_ccrea_rev0300,m_ccrea_all8221,m_caaea_all1360,m_caaea_brc1300,m_caaea_rev1300,m_caaea_all1380,m_caaea_all2000,m_caaea_brc0300,m_caaea_all0100,m_caaea_all2707,m_caaea_all2357,m_caaea_all2326,m_caaea_all2327,m_caaea_all2380,m_caaea_all2001,m_caaea_all2005,m_caaea_all3510,m_caaea_all3517,m_caaea_all8325,m_caaea_bca0300,m_caaea_bca0416,m_caaea_bca2350,m_caaea_bcc0416,m_caaea_bcc0446,m_caaea_bcc3342,m_caaea_bcc3345,m_caaea_brc0400,m_caaea_brc0416,m_caaea_rev0416,m_caaea_rtr1300,m_ccrea_bcc2688,m_caaea_rev2320,m_caaea_brc3425,m_caaea_rev3421,m_caaea_rev4070,m_ccrea_rev4080,m_caaea_bcc5421,m_ccrea_fip1380,m_caaea_all2002,m_caaea_all5047,m_caaea_all5070,m_caaea_all5743,m_caaea_bca3510,m_caaea_bcc1360,m_caaea_bcc3421,m_caaea_bcc3422,m_caaea_bcc3512,m_caaea_bcx3421,m_caaea_brc3510,m_caaea_rev1360,m_caaea_rev3510,m_caaea_tbcc1502,m_ccrea_als2000,m_ccrea_rev8151,m_ccrea_all7936,m_caaea_tcol3593,m_ccrea_rtr5038,m_caaea_rev5040,m_caaea_bca5020,m_caaea_bca5030,m_caaea_bcc5320,m_caaea_bcc5620,m_caaea_bcc5627,m_caaea_bcc7117,m_caaea_brc5020,m_caaea_brc5320,m_caaea_brc5620,m_caaea_brc5830,m_caaea_rev5320,m_caaea_rev5420,m_caaea_rev5620,m_caaea_rev5627,m_caaea_rtr5320,m_caaea_taua4710,m_caaea_tbca2301,m_caaea_tbca2619,m_caaea_tbca3255,m_caaea_tbcc2261,m_caaea_tbcc4355,m_ccrea_brc5747,m_ccrea_rev7432,m_ccrea_tbca2624,m_ccrea_tbca3283,m_ccrea_tbcc2303,m_ccrea_tbcc3203,m_ccrea_tbcc2351,m_ccrea_bcc7216,m_ccrea_bcx7110,m_ccrea_brc7140,m_ccrea_brc7160,m_ccrea_iln7150,m_bba_p_account_age_code,m_bba_p_validated_through_trades,m_ccr_worst_payment_rating,m_ccrea_aua6280,m_ccrea_bcc6160,m_ccrea_iln6230
20286,0,1,1,0,0,0,-0.08044,-0.09634,0,0,1,0,0,0,1,1,0,0,1,1,5,981,9,7.41,10.94,0,1,553,3,2,2,2,0,0,0,6,0,0,0,0,0,6,7,0,0,1,0,1,1,2,1,2,2,2,3,1,0,0,1,0,0,0,0,0,8,500,0,0,1500,8,981,14,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2000,2000,0,0,0,0,0,14,0,0,0,29,59,0,0,0,0,0,4,1,4,2,2,3,0,0,0,0,0,0,0,0,3,0,0,1,0,7,3,7,3,4,6,5,4,4,2,0,1,5000,77,4,62,5,0,-0.08674,0.179208,0.178782,2,1,1,4,3,5,5,5,16,4,1,2,2,76,3,1,1,1,1,1,1,4,3,3,2,1,0,0,0,0,0,0.066925,-0.04232,1,1,5000,0,1,0,1,1,0,1,2,2,2,2,1,1,13,0,1,0,0.070797,0.067643,0.016104,-0.11865,-0.11813,0.047475,0.058774,0.107368,0.116049,0.089572,0.100042,0.092296,0.113528,0.113345,0.072335,0.055355,0.151629,0.068762,0.106781,0.151224,0.105105,-0.11478,-0.0881,0.068762,-0.03012,0.149187,0.123716,-0.03886,0.059281,-0.08852,-0.129,-0.11351,-0.09312,0,0,0,-0.25264,-0.08877,-0.14533
16501,0,1,0,0,0,1,-0.08044,-0.09634,0,0,0,0,0,0,0,1,0,1,0,1,5,231,9,12.02,13.26,0,4,9651,8,2,5,6,1000,1000,1,7,2,1,0,0,0,7,8,0,0,1,1,1,6,8,4,3,5,18,20,3,1,0,1,1,3600,1000,1,0,184,2318,1,2232,2207,7,231,14,1,3,4,7,0,2,1,2,1,0,0,1,0,0,1,0,1000,1,1000,1500,2100,1000,1000,3600,1,365,1,180,730,1095,1,60,90,0,0,4,1,1,0,0,0,0,2,2,2,3,4,2,2,7,2,2500,2,2,3,1,1,5,0,0,1,1,0,0,0,2000,2000,0,0,1100,0,0,14,0,76,426,29,59,426,0,0,1,1,5,8,11,9,11,11,0,0,1,1,0,0,0,1,3,0,0,2,0,20,10,15,11,10,15,20,4,2,2,0,0,5000,76,16,72,5,0,-0.08674,-0.06377,-0.06826,3,2,1,4,3,3,2,3,18,1,2,2,0,54,3,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,-0.16152,-0.12103,1,0,2573,0,1,0,0,0,0,0,1,2,1,3,2,2,17,0,1,0,0.070797,0.067643,-0.17825,-0.17825,-0.17825,-0.16829,0.058774,-0.04861,-0.12617,-0.05393,-0.04463,-0.062,-0.13054,-0.12958,0.072335,-0.05918,0.151629,0.068762,0.106781,-0.215,-0.21282,0.062252,0.103158,0.068762,0.16152,-0.19697,-0.19516,-0.21282,0.059281,-0.15333,-0.129,0.149725,0.073789,0,0,0,0.125723,-0.08877,-0.14533
19391,0,0,1,1,1,1,0.228023,0.262892,0,0,0,0,0,0,0,1,0,0,1,1,5,312,9,9.52,14.41,0,1,3367,4,2,2,2,1675,1675,1,7,1,1,0,0,0,6,7,0,0,0,0,0,0,4,0,2,4,11,12,2,0,0,0,2,1675,0,0,1,751,500,0,28,1500,41,312,41,0,2,2,1,1,0,0,2,0,0,0,0,0,0,0,0,1675,1,1675,1675,1675,1675,1675,1675,1,63,1,63,63,63,1,60,63,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,4,0,0,0,0,0,0,0,2000,2000,0,0,0,0,0,14,0,0,0,29,59,0,0,0,0,0,5,0,6,2,5,6,0,0,0,0,0,0,0,0,3,0,0,1,0,11,3,8,3,6,8,13,4,4,2,0,1,5000,59,4,55,5,0,0.105705,-0.06377,-0.06826,4,4,1,4,2,4,2,4,12,2,4,4,1,54,3,1,1,1,1,1,1,2,2,2,1,1,0,0,0,0,0,0.066925,-0.04232,1,1,614,0,1,0,1,1,0,1,2,1,2,2,1,0,50,0,0,0,0.070797,0.067643,0.016104,-0.11865,-0.11813,0.047475,0.058774,-0.04861,-0.12617,0.089572,-0.04463,0.092296,-0.13054,-0.12958,0.072335,0.055355,-0.1139,0.068762,0.106781,0.151224,-0.05363,-0.11478,-0.0881,0.068762,-0.03012,-0.0513,0.123716,-0.03886,0.059281,-0.15333,-0.21139,0.149725,-0.18754,0,1,1,0.058109,-0.08877,0.136701
18583,0,0,1,0,0,0,-0.08044,-0.09634,0,1,1,0,1,0,1,1,0,0,0,0,4,110,9,8.89,10.37,1,0,0,3,0,0,2,0,0,0,6,0,0,0,0,0,6,7,0,0,0,0,0,0,2,0,2,2,1,1,1,0,1,0,0,0,0,0,0,0,500,0,0,1500,50,600,1500,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2000,2000,0,0,0,0,0,14,0,0,0,29,59,0,0,0,0,0,4,0,4,2,2,3,0,0,0,0,0,0,0,0,3,0,0,1,0,7,3,7,3,4,6,2,4,3,2,1,1,0,33,7,0,3,0,-0.08674,-0.06377,-0.06826,3,2,1,4,0,1,1,2,0,1,1,3,1,120,2,1,0,1,1,1,1,2,2,2,1,0,0,0,0,0,0,0.066925,0.129778,1,0,500,1,1,1,1,1,0,1,2,1,2,1,2,1,60,1,1,0,0.070797,0.067643,0.016104,0.163681,0.1634,0.047475,0.058774,0.107368,0.116049,0.089572,0.100042,0.092296,0.113528,0.113345,0.072335,0.055355,0.151629,0.068762,0.106781,0.151224,0.105105,0.062252,0.103158,0.068762,0.16152,0.149187,0.123716,0.185645,0.059281,0.182567,0.154884,0.149725,-0.18754,1,0,0,0.125723,0.153668,-0.14533
22606,0,1,0,0,0,0,0.228023,-0.22576,1,0,0,1,0,0,0,1,0,0,0,1,5,1440,9,12,0,0,3,1390,5,0,0,0,0,0,0,6,0,1,0,0,0,7,8,0,0,0,0,0,4,8,4,3,5,18,20,3,1,1,1,1,1800,0,0,0,8,904,0,825,1500,8,1440,14,0,3,3,2,0,0,0,2,0,1,1,1,0,0,1,0,1200,0,1200,1800,1800,0,1200,1800,1,317,0,132,645,819,0,12,42,0,0,0,0,0,1,0,0,0,1,0,1,2,2,0,1,2,1,0,2,2,3,1,1,4,1,1,1,1,1200,0,1200,2000,2000,0,1200,1800,1200,317,14,132,645,819,29,59,819,42,0,0,0,5,5,33,5,5,14,1,1,1,1,1,0,1,2,3,0,1,2,1,20,7,16,7,7,15,20,4,1,1,1,1,3230,80,6,80,1,0,-0.08674,-0.06377,-0.06826,2,1,1,4,3,5,4,5,8,1,1,1,0,44,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,-0.16152,0.129778,0,0,1425,0,0,0,0,0,0,0,0,0,0,3,0,2,13,1,1,0,-0.18013,-0.23236,-0.17825,-0.17825,-0.17825,-0.16829,-0.10871,-0.10871,-0.12617,-0.15053,-0.11204,-0.11204,-0.13054,-0.12958,-0.09228,0.055355,-0.20511,-0.20202,-0.20511,-0.215,-0.21282,0.062252,-0.0881,-0.20202,-0.20511,-0.19697,-0.19516,-0.21282,-0.11204,-0.15333,-0.10895,-0.11351,-0.18754,0,1,0,0.058109,-0.08877,-0.14533
16698,0,1,0,1,1,0,0.088674,0.262892,1,0,1,1,0,0,1,0,0,1,1,1,5,766,9,6.94,7.2,0,0,0,9,1,1,3,20000,2000,1,7,2,1,1,1,1,6,7,2,2,0,0,0,3,8,4,3,5,10,16,1,0,0,1,0,42853,8400,0,1,5,766,1,704,169,7,766,14,0,1,2,13,1,5,0,1,0,0,0,0,0,0,0,0,3000,1,20000,30000,30000,10000,30000,42853,1,365,1,180,730,766,1,60,90,0,0,0,0,0,0,0,0,0,10,2,9,13,13,8,5,13,8,0,2,2,2,1,1,4,0,0,0,0,4400,4400,4400,4400,4400,4400,4400,4400,4400,57,15,57,57,57,30,59,57,57,0,0,0,4,1,4,2,3,3,0,0,0,0,2,2,2,2,3,2,2,2,2,8,3,8,5,6,7,18,4,4,2,0,0,0,0,13,0,5,0,0.105705,0.179208,0.178782,4,4,1,4,0,0,0,0,0,10,4,4,0,120,3,10,0,4,10,10,1,10,10,15,2,0,0,0,0,0,0,0.066925,0.129778,3,0,500,0,10,4,10,10,1,9,4,4,4,2,19,2,100,1,0,0,0.070797,0.067643,0.158192,0.163681,0.1634,0.185509,0.058774,0.107368,0.116049,0.089572,0.100042,0.092296,0.113528,0.113345,0.072335,0.055355,0.151629,0.068762,-0.0787,-0.04927,0.105105,0.062252,0.103158,0.068762,-0.03012,0.149187,0.123716,0.185645,0.059281,0.182567,0.154884,0.149725,0.073789,0,1,1,0.058109,0.153668,0.136701
21207,0,0,1,0,0,0,-0.08044,-0.09634,0,1,0,0,1,0,0,0,1,0,0,0,4,110,9,6.78,7.34,1,2,3323,2,0,0,1,0,0,0,6,0,1,0,0,0,6,7,0,0,0,0,0,0,2,0,2,2,6,12,3,0,1,1,0,776,176,0,0,970,1124,1,0,1113,940,940,87,0,3,1,2,0,1,0,2,0,0,0,1,0,0,1,0,0,0,0,0,600,0,0,776,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,176,0,0,0,0,0,4,0,0,1,1,0,0,0,2000,2000,0,0,600,0,0,14,0,0,86,29,59,115,0,0,0,0,5,0,6,2,2,6,0,0,1,1,0,0,0,0,3,0,0,1,0,7,3,7,3,4,6,20,4,4,2,0,0,4974,36,2,29,3,0,0.105705,-0.06377,-0.06826,4,4,1,4,3,3,0,3,4,1,4,4,0,44,3,2,1,2,1,1,0,2,2,2,1,0,0,0,0,0,0,0.066925,0.129778,0,0,500,0,2,2,2,2,2,2,2,2,2,2,3,2,75,0,1,0,0.070797,0.067643,0.016104,-0.11865,-0.11813,0.047475,0.058774,-0.04861,-0.12617,0.089572,-0.04463,0.092296,-0.13054,-0.12958,-0.05813,0.055355,0.151629,0.068762,0.106781,0.151224,0.105105,0.062252,0.103158,0.068762,0.16152,0.149187,-0.0231,0.185645,0.059281,-0.08852,-0.02819,-0.11351,0.073789,1,0,0,0.043854,-0.08877,0.136701
22204,0,1,0,1,1,0,-0.08044,-0.09634,0,1,0,0,1,0,0,1,1,1,1,1,5,110,9,9.46,10.28,1,1,777,11,2,2,3,2500,2000,1,7,1,1,1,1,1,7,8,1,1,0,0,0,0,8,4,3,5,18,20,4,0,1,1,1,13650,11150,0,1,1660,2047,1,858,259,15,1500,15,0,4,4,15,1,14,0,1,0,0,0,0,0,0,0,0,3000,1,2500,7100,12900,2500,2500,13650,1,221,1,115,479,615,1,60,90,0,0,0,0,0,0,0,0,0,5,1,1,9,12,1,1,15,1,3050,2,0,3,1,1,5,0,0,0,0,5500,2500,2500,5500,5500,2500,2500,5500,2500,221,15,115,479,479,30,60,479,90,0,0,0,5,0,7,3,3,5,0,0,0,0,4,1,1,4,4,1,1,4,1,20,3,16,6,8,13,20,4,4,2,0,1,777,27,21,5,5,0,0.105705,0.179208,0.178782,4,4,1,4,0,1,5,5,2,3,4,4,8,44,3,6,1,4,6,10,1,9,9,9,2,0,0,0,0,0,0,0.066925,0.129778,2,0,500,1,10,4,6,6,0,6,4,4,4,2,7,0,71,1,0,1,0.070797,0.067643,0.158192,-0.11865,-0.11813,0.047475,0.058774,0.107368,0.116049,0.089572,0.100042,0.092296,0.113528,0.113345,0.072335,-0.17052,0.151629,0.068762,-0.0787,0.151224,0.105105,0.062252,-0.0881,0.068762,0.16152,0.149187,0.123716,0.185645,0.059281,-0.08852,0.154884,0.149725,0.073789,1,0,1,0.125723,-0.08877,-0.14533
17321,0,0,1,0,0,1,-0.08044,-0.09634,0,0,0,0,0,0,0,1,0,0,0,0,4,351,10,10.86,9.76,0,3,716,3,0,0,1,0,0,0,6,0,1,0,0,0,7,8,0,0,0,0,0,0,3,0,2,2,18,20,2,0,1,0,1,0,0,0,0,843,500,0,0,1500,95,351,95,0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,4,0,0,0,0,0,0,0,2000,2000,0,0,0,0,0,14,0,0,0,29,59,0,0,0,0,0,5,0,9,2,2,3,0,0,0,0,0,0,0,0,3,0,0,1,0,20,3,12,3,4,6,20,2,0,1,0,1,1166,100,7,83,1,1,-0.26429,-0.06377,-0.06826,0,0,1,4,3,3,3,4,5,1,0,0,0,44,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,-0.29184,-0.12103,1,0,683,0,-1,-1,-1,-1,-2,-1,0,0,0,4,0,2,0,1,1,0,-0.38033,-0.35094,-0.29184,-0.29184,-0.29184,-0.29379,-0.10871,-0.10871,-0.12617,-0.15053,-0.11204,-0.11204,-0.13054,-0.12958,0.072335,0.055355,-0.34675,-0.32958,-0.35741,-0.29408,-0.32623,0.062252,-0.0881,-0.32958,-0.35214,-0.29408,-0.29408,-0.29408,-0.11204,-0.32104,-0.10895,-0.11351,-0.09312,0,0,0,0.043854,-0.29184,-0.14533
18256,0,0,1,0,0,0,0.228023,-0.22576,1,0,0,1,0,0,0,0,0,0,0,0,4,1744,10,6.11,18.91,0,5,3447,2,0,0,0,0,0,0,6,0,1,0,0,0,7,8,0,0,1,1,1,0,3,0,2,2,13,15,3,1,1,1,1,4400,750,0,0,42,1740,1,805,455,42,1500,42,1,3,1,4,0,1,0,2,1,0,1,1,0,0,1,0,0,0,0,3600,3600,0,0,4400,0,0,0,0,180,276,0,0,0,0,1,156,1,1,1,0,0,0,0,0,0,3,3,0,0,4,0,750,0,0,0,0,0,4,0,1,1,1,0,0,0,2000,2000,0,0,2400,0,0,14,0,16,112,29,59,144,0,1,1,1,4,0,4,2,2,3,0,1,1,1,0,0,0,1,3,0,0,2,0,7,3,7,3,4,6,20,4,4,2,0,0,4177,73,2,67,3,0,0.105705,-0.06377,-0.06826,4,4,1,4,2,5,3,5,10,3,4,4,1,44,3,2,1,2,2,2,1,2,2,2,1,0,0,0,0,0,0,0.066925,-0.04232,2,0,1505,0,2,2,2,2,0,2,2,2,2,2,2,7,46,0,1,0,0.070797,0.067643,0.016104,0.163681,0.1634,0.047475,0.058774,0.107368,0.116049,0.089572,0.100042,0.092296,0.113528,0.113345,-0.09228,-0.05918,0.151629,0.068762,0.106781,0.151224,0.105105,0.062252,0.103158,0.068762,0.16152,0.149187,0.123716,-0.03886,0.059281,0.182567,0.154884,-0.11351,-0.18754,0,1,0,-0.25264,0.153668,-0.14533
18394,0,1,1,0,0,0,-0.08044,-0.09634,0,1,0,0,1,1,0,0,0,0,0,1,5,110,9,4.46,3.84,1,0,0,5,2,2,4,0,0,0,6,0,0,0,0,0,6,7,0,0,0,0,0,1,2,1,2,2,2,2,2,0,1,0,0,0,0,0,0,0,500,0,0,1500,7,0,14,0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2000,2000,0,0,0,0,0,14,0,0,0,29,59,0,0,0,0,0,4,1,4,2,2,3,0,0,0,0,0,0,0,0,3,0,0,1,0,7,3,7,3,4,6,3,3,3,2,0,0,0,0,6,0,2,0,-0.08674,-0.06377,-0.06826,3,3,1,3,0,0,0,0,0,10,1,3,0,120,2,2,0,2,2,2,1,2,2,2,1,0,0,0,0,0,0,0.066925,0.129778,3,0,500,0,2,2,2,2,1,2,2,2,2,2,3,2,100,1,1,0,0.070797,0.067643,0.016104,0.163681,0.1634,0.185509,0.058774,-0.04861,0.116049,0.089572,-0.04463,0.092296,0.113528,0.113345,-0.05813,0.055355,0.151629,0.068762,0.106781,0.151224,0.105105,0.062252,0.103158,0.068762,-0.03012,0.149187,0.123716,0.185645,0.059281,0.182567,0.154884,0.149725,-0.18754,1,0,0,0.058109,0.153668,0.136701
21032,0,1,1,0,0,0,0.228023,0.262892,0,0,1,0,0,0,1,0,0,0,1,1,5,149,10,7.67,11.23,0,0,0,12,1,1,5,0,0,0,6,0,0,0,0,0,6,7,0,0,1,1,1,1,4,1,2,4,4,4,1,0,0,0,1,0,0,0,0,10,500,0,0,1500,10,80,14,0,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2000,2000,0,0,0,0,0,14,0,0,0,29,59,0,0,0,0,0,4,1,4,2,2,3,0,0,0,0,0,0,0,0,3,0,0,1,0,7,3,7,3,4,6,7,4,4,2,0,0,391,9,26,6,5,0,0.105705,0.179208,0.178782,4,4,1,4,0,0,0,0,2,2,4,4,0,55,3,5,0,4,5,5,1,8,8,8,2,0,0,0,0,0,0,0.066925,-0.04232,3,0,500,0,5,4,5,4,2,5,4,4,4,2,11,18,100,1,0,0,0.070797,0.067643,0.158192,0.163681,0.1634,0.185509,0.058774,0.107368,0.116049,0.089572,0.100042,0.092296,0.113528,0.113345,0.072335,0.055355,0.151629,0.068762,0.106781,0.151224,0.105105,0.062252,0.103158,0.068762,0.16152,0.149187,0.123716,0.185645,0.059281,0.182567,0.154884,0.149725,0.073789,0,1,0,0.125723,0.153668,0.136701
